"tenure","n.adults","n.children","premium","len.at.res","ni.age","year","claim.ind","ni.marital.status","ni.gender","sales.channel","coverage.type","dwelling.type","credit","house.color","zip.code","cancel","id"
13,1,0,869.1264703,16,56,1,"0","0","F","Phone","B","House","high","blue","1",0,5643
16,1,1,799.9785509,20,48,1,"0","1","M","Broker","B","Condo","low","white","8",1,5644
9,4,5,1010.202276,13,31,1,"0","1","M","Broker","A","Condo","high","white","8",0,5645
12,2,0,884.6502328,13,45,1,"0","0","M","Broker","C","House","high","white","8",1,5646
17,2,1,907.011065,14,46,1,"0","1","M","Broker","B","House","low","blue","8",0,5647
18,2,0,836.2229173,14,53,1,"1","1","F","Broker","C","Condo","high","red","5",0,5648
20,3,1,805.5147377,20,47,1,"0","1","M","Broker","C","House","low","blue","8",0,5649
13,2,4,954.9629089,16,49,1,"1","1","M","Broker","A","Condo","high","white","8",1,5650
12,2,0,920.9958767,14,54,1,"0","0","F","Broker","A","House","high","blue","5",0,5651
14,1,10,904.1329059,13,43,1,"0","1","M","Phone","B","House","high","red","9",1,5652
11,1,4,846.6498939,14,48,1,"0","1","F","Broker","C","Tenant","high","white","5",0,5653
18,2,1,847.4919724,15,50,1,"0","1","M","Broker","C","Condo","high","white","5",0,5654
6,3,0,833.5758993,13,24,1,"0","0","F","Online","B","House","high","blue","8",0,5655
13,3,1,1020.145999,13,43,1,"0","0","M","Online","A","Condo","high","white","9",1,5656
17,1,2,893.9849805,18,58,1,"0","1","M","Broker","A","House","low","white","8",1,5657
19,1,2,856.0247556,11,57,1,"1","1","M","Phone","B","House","high","blue","9",0,5658
4,1,0,919.9134446,20,34,1,"0","0","F","Phone","C","Tenant","high","yellow","8",0,5659
14,2,3,884.2250075,15,41,1,"1","1","M","Broker","B","Condo","high","blue","1",0,5660
16,6,1,914.3465279,6.884573184,54,1,"1","1","M","Broker","C","House","high","white","1",0,5661
2,2,5,879.0346307,17,26,1,"1","1","F","Phone","B","Tenant","high","white","8",0,5662
17,1,0,1018.551268,26,40,1,"1","0","F","Broker","A","Condo","medium","white","5",0,5663
15,2,1,920.8973794,14,43,1,"0","1","F","Phone","C","House","medium","white","8",1,5664
14,1,0,914.9359764,14,38,1,"0","0","F","Phone","B","Tenant","low","yellow","1",0,5665
15,1,3,792.9733416,19,51,1,"0","1","M","Broker","C","House","high","blue","8",0,5666
5,4,0,851.1565247,18,32,1,"1","0","M","Broker","A","House","high","white","1",0,5667
11,1,6,840.4261696,12,47,1,"0","1","M","Broker","C","Condo","low","white","9",0,5668
20,2,0,941.2002258,22,49,1,"0","0","F","Broker","C","Tenant","high","white","9",0,5669
18,1,0,982.6438827,21,51,1,"0","0","M","Phone","A","House","high","blue","2",0,5670
17,1,8,855.3298783,17,53,1,"0","1","F","Broker","A","House","low","red","9",0,5671
22,5,5,859.5633947,16,64,1,"0","1","M","Broker","C","House","high","yellow","5",0,5672
5,2,0,803.4639034,18,64,1,"0","0","F","Broker","C","House","high","white","2",1,5673
9,2,3,959.3225364,13,62,1,"1","1","F","Broker","C","House","low","blue","8",0,5674
0,2,1,905.6614507,14,21,1,"0","1","F","Online","A","House","high","red","2",0,5675
17,1,1,891.8270206,14,37,1,"0","1","M","Online","C","Tenant","high","white","1",0,5676
10,1,0,863.1908378,14,32,1,"1","1","M","Broker","A","House","high","blue","8",0,5677
15,2,1,973.3533005,19,38,1,"0","1","M","Phone","A","House","medium","yellow","8",1,5678
9,3,1,865.188049,13,39,1,"1","1","M","Phone","A","House","high","white","9",0,5679
11,4,2,772.7946909,19,50,1,"1","1","M","Broker","A","House","high","blue","9",1,5680
19,1,2,933.8536911,15,43,1,"1","1","M","Broker","C","House","high","white","8",0,5681
6,3,0,796.463524,18,34,1,"0","1","M","Phone","A","House","high","white","9",0,5682
8,5,0,948.8536935,12,35,1,"0","0","F","Broker","C","Condo","high","yellow","8",0,5683
17,1,1,943.0542983,17,52,1,"1","1","M","Broker","B","Condo","low","blue","8",0,5684
3,3,0,837.7237554,10,21,1,"0","0","F","Online","C","House","medium","yellow","5",0,5685
14,3,0,809.9183483,15,37,1,"0","0","F","Phone","B","House","medium","yellow","8",1,5686
20,2,2,932.0977971,14,54,1,"1","1","F","Online","A","House","high","blue","5",0,5687
23,4,1,915.0615525,13,46,1,"0","1","F","Broker","A","House","medium","red","9",1,5688
14,1,0,910.8946142,16,37,1,"1","0","F","Broker","B","Condo","low","white","9",1,5689
4,3,2,866.1299335,11,23,1,"0","1","F","Online","B","House","medium","white","1",0,5690
19,2,4,851.832364,16,62,1,"0","1","M","Broker","C","House","medium","white","8",0,5691
18,2,3,1028.890995,19,63,1,"0","1","M","Broker","B","House","high","red","1",0,5692
14,2,0,1002.675523,13,54,1,"0","0","M","Online","B","House","high","red","5",0,5693
7,2,3,894.3822052,16,31,1,"0","1","M","Broker","C","House","high","white","8",0,5694
14,1,1,931.2773934,14,38,1,"1","1","M","Broker","A","House","medium","white","8",0,5695
15,3,4,906.0228272,18,41,1,"0","1","F","Broker","B","Tenant","high","white","5",0,5696
12,1,6,1029.096936,17,46,1,"0","1","M","Online","B","Tenant","medium","yellow","5",0,5697
14,2,1,897.49309,17.95208181,45,1,"1","1","M","Broker","C","House","high","red","8",0,5698
14,3,6,943.0710448,17,61,1,"1","1","M","Broker","B","House","medium","red","8",0,5699
13,2,3,846.5639323,12,40,1,"0","1","F","Online","A","House","high","blue","8",0,5700
15,2,0,878.578277,14,46,1,"0","0","M","Broker","C","Condo","high","white","8",0,5701
5,2,4,978.4215481,17,32,1,"0","1","F","Broker","C","Condo","high","blue","8",0,5702
8,1,2,909.976842,17,57,1,"0","1","M","Broker","A","Condo","low","white","1",0,5703
0,2,0,898.7072716,15,20,1,"0","0","M","Online","A","House","low","blue","8",0,5704
6,3,0,760.701937,18,26,1,"0","0","M","Broker","C","Tenant","low","red","8",0,5705
13,6,2,937.8421673,18,38,1,"0","1","F","Broker","C","Condo","high","red","9",0,5706
19,1,3,893.3744929,18,41,1,"0","1","M","Broker","C","House","medium","white","9",0,5707
9,2,2,1011.7653,11,31,1,"0","1","F","Broker","A","Tenant","low","red","8",0,5708
4,1,0,946.4334891,20,34,1,"0","0","M","Broker","A","House","high","white","1",0,5709
2,1,0,976.1689852,15,33,1,"0","1","F","Phone","C","House","medium",NA,"1",0,5710
16,1,4,1011.048666,16,41,1,"0","1","M","Phone","C","House","low","white","5",0,5711
19,1,3,918.9569896,12,49,1,"0","1","M","Broker","C","Condo","high","yellow","8",0,5712
13,1,4,997.9402097,13,54,1,"0","1","M","Phone","A","House","high","yellow","8",0,5713
1,2,2,853.2771056,13,23,1,"0","1","F","Online","C","House","high","blue","5",0,5714
7,1,0,867.8489083,18,42,1,"0","1","F","Phone","A","Tenant","high","red","1",0,5715
21,4,0,894.7780843,16,43,1,"1","0","M","Phone","C","House","medium","yellow","8",0,5716
15,2,5,868.8341148,18,51,1,"0","1","M","Broker","C","House","medium","yellow","8",0,5717
10,1,2,1094.537749,18,42,1,"0","1","M","Broker","B","House","high","white","8",0,5718
4,3,1,1041.457869,19,30,1,"0","1","M","Broker","A","House","low","white","8",1,5719
21,3,0,1050.427178,16,61,1,"0","0","M","Phone","A","House","medium","yellow","5",0,5720
13,1,1,868.7386029,14,56,1,"0","0","M","Broker","A","House","low","white","1",0,5721
12,2,2,897.5729684,15,56,1,"0","1","M","Broker","A","House","high","red","8",0,5722
7,3,7,932.2161615,10,25,1,"0","1","M","Online","A","Tenant","medium","white","9",1,5723
11,4,0,913.8734389,15,52,1,"1","1","F","Broker","A","House","high","white","8",0,5724
18,1,5,955.3948859,13,46,1,"0","1","F","Broker","A","House","medium","white","8",0,5725
5,3,6,931.2231713,13,36,1,"1","1","M","Online","B","Tenant","medium","blue","5",0,5726
11,3,3,927.6284542,15,49,1,"1","1","M","Phone","C","House","high","white","8",0,5727
4,1,1,817.2436711,14,28,1,"1","1","M","Phone","A","House","low","white","5",1,5728
13,1,0,758.4924856,13,42,1,"0","1","F","Broker","B","House","high","red","9",0,5729
16,5,0,810.5821778,18,39,1,"0","0","M","Broker","A","Tenant","medium","red","8",0,5730
12,2,8,865.8509175,21,56,1,"0","1","M","Broker","C","House","low","red","8",0,5731
10,2,6,992.8461152,13,41,1,"1","1","F","Phone","A","Condo","high","red","2",1,5732
16,1,1,948.5526767,16,59,1,"0","1","F","Broker","A","House","high","white","8",0,5733
13,1,0,961.8803359,20,47,1,"1","0","M","Phone","B","Tenant","medium","white","5",0,5734
16,1,2,1013.452311,13,47,1,"0","1","M","Phone","C","House","high","white","8",0,5735
20,1,0,978.4302161,21,41,1,"0","1","F","Broker","B","Tenant","medium","blue","5",0,5736
18,1,0,1054.128195,14,51,1,"0","1","M","Broker","C","House","high","blue","8",0,5737
16,6,6,942.517683,19,58,1,"0","1","M","Broker","A","House","medium","white","5",0,5738
8,2,0,786.5745339,13,37,1,"1","0","M","Broker","A","Condo","medium","red","5",0,5739
13,3,0,828.284614,24,50,1,"0","0","F","Online","B","Tenant","high","white","2",1,5740
18,1,2,866.1725297,16,38,1,"0","1","M","Broker","B","Tenant","medium","blue","8",0,5741
15,7,5,804.2842946,13,65,1,"0","1","F","Broker","A","House","low","white","9",0,5742
16,1,0,838.1289064,9,43,1,"0","0","M","Broker","A","Tenant","high","blue","8",0,5743
19,7,7,774.0844611,18,49,1,"0","1","M","Broker","C","Tenant","high","white","1",0,5744
14,3,2,929.4963665,16,60,1,"0","0","F","Broker","A","House","high","red","8",0,5745
4,1,1,944.1608868,14,30,1,"0","1","M","Broker","A","Condo","medium","white","1",0,5746
12,1,1,763.2477888,15,39,1,"1","0","M","Broker","B","Condo","high","red","9",0,5747
7,1,1,898.330566,13,33,1,"0","1","F","Online","C","House","high","blue","8",0,5748
13,1,3,833.2357848,14,39,1,"0","1","M","Broker","C","Condo","low","blue","8",0,5749
16,1,0,797.4923572,22,50,1,"0","0","F","Broker","B","Tenant","high","red","8",1,5750
11,2,3,921.3496249,15,39,1,"0","1","F","Broker","A","House","high","blue","2",0,5751
16,2,0,894.5114173,20.24558752,40,1,"0","1","M","Online","C","Tenant","medium","white","8",0,5752
9,1,1,1090.919348,16,46,1,"0","1","M","Phone","C","Tenant","medium","white","8",0,5753
25,4,6,827.6651329,22,71,1,"0","1","F","Phone","C","House","low","red","8",1,5754
7,3,1,892.5592263,15,29,1,"1","1","M","Phone","C","Condo","high","yellow","5",1,5755
16,2,1,913.0790104,6,47,1,"0","0","M","Phone","C","House","high","blue","5",0,5756
4,3,0,877.6024837,31.23719568,25,1,"0","1","M","Broker","C","House","medium","blue","8",0,5757
18,2,0,810.8883978,14,44,1,"1","0","F","Broker","A","House","high","blue","5",0,5758
15,1,0,825.2264263,8,39,1,"0","0","M","Broker","C","House","high","white","8",0,5759
14,2,1,987.1882759,12,60,1,"0","1","M","Broker","A","Condo","high","blue","8",0,5760
8,3,0,952.2133597,28.21638979,33,1,"0","0","F","Broker","A","Tenant","high","yellow","5",0,5761
17,1,4,1020.408694,15,91,1,"1","1","F","Online","A","House","high","blue","8",0,5762
16,1,0,872.6638583,24,47,1,"0","1","M","Online","B","Tenant","high","blue","1",0,5763
17,3,0,832.820747,15,39,1,"0","0","M","Phone","C","Condo","high","white","5",0,5764
16,1,1,732.5726614,18,39,1,"0","1","M","Phone","B","Condo","medium","red","8",1,5765
4,1,7,866.4453384,20,32,1,"0","1","M","Broker","C","House","high","red","8",0,5766
0,1,0,904.6259892,13,37,1,"0","1","M","Broker","C","House","high","red","5",0,5767
19,1,1,934.8280167,12,47,1,"0","1","M","Broker","C","Condo","medium","white","5",0,5768
16,1,4,1010.425987,26,50,1,"0","1","F","Phone","C","Condo","high","blue","8",1,5769
0,2,0,834.1321909,15,41,1,"0","0","F","Broker","B","Tenant","low","blue","8",0,5770
10,3,0,890.1759125,11,39,1,"0","1","F","Phone","A","House","high","blue","8",0,5771
10,1,0,744.4755753,20,32,1,"0","0","F","Phone","A","Tenant","low","white","9",0,5772
18,4,9,810.3158008,16,53,1,"1","1","M","Phone","A","House","high","white","5",1,5773
6,2,6,945.006958,22,28,1,"0","1","F","Phone","C","Condo","medium","white","8",1,5774
6,3,2,901.1993415,20,36,1,"0","1","M","Broker","A","Tenant","high","yellow","8",0,5775
6,3,0,916.5345956,15,36,1,"0","1","F","Phone","B","Tenant","high","red","8",0,5776
14,3,1,914.7241359,14,53,1,"0","1","M","Broker","B","House","high","yellow","8",0,5777
14,1,0,1015.493939,15,37,1,"0","1","F","Broker","B","Tenant","high","white","5",0,5778
11,2,5,981.3200313,12,72,1,"0","1","F","Broker","B","House","high","white","5",0,5779
5,2,2,994.2555859,10,27,1,"0","1","M","Broker","C","House","high","red","1",0,5780
4,4,0,838.1567796,19,33,1,"1","0","F","Broker","B","House","high","white","8",0,5781
16,5,6,857.0537839,23,49,1,"0","1","F","Phone","B","Condo","high","white","5",0,5782
21,1,0,925.909783,16,54,1,"0","0","M","Broker","C","House","medium","red","1",0,5783
0,1,1,986.5555493,20,22,1,"0","1","F","Online","C","House","low","blue","5",1,5784
17,1,5,948.513942,13,55,1,"0","1","F","Phone","C","House","medium","blue","8",1,5785
11,1,0,902.6452307,13,46,1,"0","0","F","Broker","C","House","medium","blue","9",0,5786
10,1,0,846.2934186,17,47,1,"0","1","F","Broker","C","Tenant","high","blue","9",0,5787
15,2,8,844.8756491,12,38,1,"1","1","M","Phone","C","House","high","red","1",1,5788
16,1,0,950.6354232,14,65,1,"1","1","M","Broker","B","House","high","white","1",0,5789
20,1,1,842.5545973,16,76,1,"0","1","M","Broker","A","House","high","yellow","1",0,5790
16,3,2,818.4837437,11,48,1,"0","1","M","Broker","A","House","high","blue","9",0,5791
8,1,1,1025.202039,11,45,1,"0","1","F","Broker","C","House","low","red","9",0,5792
4,1,0,893.2688978,24,22,1,"0","1","F","Online","C","House","medium","red","8",0,5793
22,2,1,856.7645841,18,51,1,"0","1","F","Phone","A","Condo","high","red","5",0,5794
15,1,2,926.8337264,18,41,1,"0","1","M","Broker","C","Tenant","medium","blue","9",0,5795
20,3,1,916.3372238,18,38,1,"1","1","F","Broker","B","House","high","red","8",0,5796
14,2,0,850.1254933,19,41,1,"0","0","M","Online","B","House","medium","red","8",0,5797
16,1,12,959.9717381,17,77,1,"0","1","M","Online","A","Tenant","high","white","5",0,5798
3,3,0,778.6434896,15,34,1,"0","0","M","Online","A","Tenant","high","blue","5",0,5799
18,1,0,798.9386536,15,46,1,"0","0","M","Phone","A","Condo","high","red","8",0,5800
15,3,2,928.1556304,15,48,1,"0","1","M","Phone","C","Tenant","high","red","8",0,5801
9,3,0,870.759999,9,45,1,"0","1","M","Broker","C","Condo","medium","blue","8",0,5802
17,3,1,903.2493265,23,65,1,"0","0","F","Broker","C","House","high","blue","1",0,5803
16,3,0,815.2001837,12,37,1,"1","0","F","Online","C","Tenant","high","red","8",0,5804
13,2,2,975.519264,12,61,1,"0","1","F","Broker","C","House","high","white","1",0,5805
8,1,1,816.171025,21,52,1,"1","1","M","Broker","A","House","high","yellow","9",0,5806
7,3,0,789.8135719,12,36,1,"1","1","F","Broker","C","Condo","high","white","8",0,5807
17,2,3,853.0862968,22,68,1,"0","1","F","Phone","B","House","high","red","5",0,5808
7,3,1,807.6355619,17,57,1,"1","1","M","Phone","B","House","high","white","9",0,5809
1,4,4,845.1532174,12,33,1,"1","1","M","Broker","B","Tenant","high","red","8",0,5810
2,1,0,754.4378337,19,31,1,"0","0","M","Phone","C","House","high","blue","8",1,5811
11,3,7,889.5113556,17,40,1,"0","1","F","Phone","C","House","high","white","1",0,5812
7,2,0,891.8154324,17,35,1,"1","0","M","Phone","A","Condo","medium","white","8",0,5813
17,1,1,870.7356925,11,53,1,"1","1","F","Phone","C","House","high","red","5",1,5814
5,2,0,885.5483083,13,36,1,"0","0","F","Broker","C","House","high","white","9",0,5815
18,2,0,712.1117119,13,59,1,"0","1","M","Phone","C","Tenant","high","white","8",0,5816
6,1,0,763.7258401,17,32,1,"0","0","M","Broker","B","House","medium","white","5",0,5817
15,2,1,924.3490358,13,46,1,"1","1","F","Broker","C","Condo","medium","blue","1",1,5818
9,1,0,912.2688227,18,44,1,"0","0","F","Phone","C","Tenant","medium","white","8",1,5819
12,2,0,933.5703836,11,60,1,"1","1","M","Broker","C","House","high","white","1",0,5820
15,1,0,839.5151412,11,41,1,"0","1","F","Broker","B","Condo","medium","white","5",0,5821
2,1,0,983.1861852,15,31,1,"1","0","F","Phone","A","House","high","white","1",0,5822
4,2,0,862.9885991,19,32,1,"0","1","F","Online","C","House","medium","white","1",1,5823
15,1,1,854.9554474,18,41,1,"0","1","M","Broker","A","Condo","high","white","9",0,5824
14,2,1,998.3201299,11,78,1,"1","1","M","Broker","B","House","high","blue","8",0,5825
2,1,3,863.7233635,16,31,1,"0","1","M","Phone","A","House","high","blue","5",0,5826
14,1,2,874.3325179,20,37,1,"0","1","F","Phone","C","House","low","blue","5",0,5827
19,4,0,881.3157271,20,38,1,"0","0","F","Phone","A","House","low","red","8",0,5828
18,1,1,879.0114876,15,47,1,"0","1","F","Phone","A","House","high","white","5",0,5829
1,4,1,842.6150967,17,20,1,"0","1","F","Online","C","Tenant","high","white","8",0,5830
17,2,0,890.0065633,19,37,1,"0","1","M","Broker","C","Tenant","high","white","8",1,5831
6,3,1,792.8042681,9,36,1,"0","1","M","Broker","A","Tenant","high","red","8",0,5832
14,1,0,899.6220468,21,49,1,"0","1","F","Phone","A","House","high","white","1",0,5833
0,2,0,1081.755227,15,24,1,"0","1","M","Online","A","House","low","blue","5",1,5834
4,5,0,914.8597141,12,26,1,"0","0","M","Phone","A","House","low","blue","9",1,5835
15,1,5,986.1260222,14,48,1,"0","1","F","Phone","C","Condo","high","white","8",0,5836
17,2,2,952.3865175,17,38,1,"0","1","M","Phone","C","Tenant","high","yellow","5",0,5837
19,3,2,840.2099282,15,57,1,"1","1","M","Online","A","House","medium","white","9",1,5838
0,5,2,922.2281519,23,31,1,"0","1","F","Broker","C","Tenant","high","yellow","8",0,5839
15,1,5,782.6400158,14,49,1,"0","1","F","Broker","B","Tenant","high","white","1",0,5840
15,3,4,884.6066608,17,47,1,"0","1","M","Phone","C","House","medium","red","8",1,5841
6,1,7,894.1031031,17,31,1,"0","1","M","Broker","B","House","high","red","8",0,5842
17,2,1,1065.183531,17,44,1,"1","1","M","Broker","C","Tenant","low","blue","5",0,5843
10,1,3,1039.736443,8,68,1,"0","1","F","Broker","C","House","low","white","5",0,5844
17,3,0,854.1854373,8,43,1,"1","1","F","Phone","A","House","medium","blue","5",1,5845
12,1,0,877.366961,21,52,1,"0","0","M","Broker","C","House","high",NA,"8",1,5846
9,4,1,852.6539352,11,51,1,"0","1","F","Broker","B","House","low","red","8",0,5847
12,1,1,965.9570561,13,64,1,"0","1","F","Broker","B","House","high","white","2",0,5848
7,1,3,836.2533198,15,34,1,"0","1","M","Broker","A","House","medium","white","8",0,5849
16,1,0,890.6798773,13,55,1,"0","1","M","Phone","B","House","high","white","9",0,5850
15,2,2,874.8385668,6,73,1,"0","1","F","Phone","C","Tenant","high","blue","5",0,5851
0,3,0,908.8034805,7,20,1,"0","1","F","Online","C","House","low","red","8",1,5852
7,2,0,832.0984273,16,32,1,"0","0","F","Phone","C","House","high","red","1",0,5853
6,1,2,868.3140274,18,32,1,"0","1","M","Broker","B","Condo","high","blue","1",0,5854
22,3,2,996.9874511,19,63,1,"0","1","F","Broker","C","House","low","white","8",0,5855
10,2,0,1009.906234,11,55,1,"0","1","M","Online","C","House","high","yellow","8",0,5856
10,1,2,761.7208435,9,44,1,"0","1","M","Phone","C","Tenant","high","blue","2",1,5857
19,1,2,903.420766,16,55,1,"0","1","M","Broker","A","Tenant","high","yellow","1",0,5858
16,1,0,907.280579,15,47,1,"0","1","F","Broker","C","Tenant","high","white","5",0,5859
2,1,0,973.9314329,11,30,1,"0","1","M","Broker","A","House","low","blue","2",1,5860
6,3,1,890.0501994,19,32,1,"1","1","M","Broker","B","House","medium","blue","9",0,5861
16,2,5,866.2221736,18,50,1,"0","1","F","Broker","B","Tenant","high","red","8",0,5862
18,1,4,723.6595054,15,47,1,"1","1","F","Phone","B","House","medium","white","5",0,5863
16,1,1,826.1805975,13,45,1,"0","0","M","Phone","A","Tenant","medium","white","8",1,5864
16,1,0,947.9748578,12,59,1,"1","1","M","Broker","C","House","high","white","9",0,5865
