tenure,claim.ind,n.adults,n.children,ni.gender,ni.marital.status,premium,sales.channel,coverage.type,dwelling.type,len.at.res,credit,house.color,ni.age,year,zip.code,cancel,id
18,0,3,3,M,1,983.7376646,Phone,B,House,49.28515334,high,white,59,2016,85042,0,6671
15,0,3,0,M,0,845.903603,Phone,C,Tenant,13,high,white,40,2016,50047,1,6672
13,0,1,0,M,1,857.3582214,Phone,C,House,17,high,yellow,39,2016,20151,0,6673
14,0,NA,1,F,1,1053.756883,Phone,A,Condo,12,high,blue,55,2016,50043,0,6674
5,0,2,2,M,1,798.3823845,Broker,A,Tenant,6,medium,white,34,2016,50049,0,6675
12,0,1,9,F,1,882.094039,Broker,A,House,12,high,blue,58,2016,85014,0,6676
16,0,2,0,M,1,813.0516277,Broker,C,House,15,high,red,63,2016,85073,0,6677
4,0,1,1,M,1,842.6662924,Broker,A,Condo,8,high,white,33,2016,80028,0,6678
2,0,2,0,M,1,885.2532593,Broker,A,House,9,high,blue,29,2016,80106,0,6679
16,0,3,0,M,0,896.285895,Broker,C,House,12,low,yellow,64,2016,50027,0,6680
21,1,1,11,F,1,837.4503834,Broker,B,Condo,15,high,red,46,2016,98032,0,6681
11,0,1,2,M,1,803.6334071,Phone,C,Tenant,14,medium,red,43,2016,98004,0,6682
21,1,1,2,F,1,926.6137115,Online,B,House,14,high,red,46,2016,15001,0,6683
16,0,5,0,M,0,935.1583093,Phone,B,House,18,high,white,62,2016,50008,0,6684
10,1,1,0,F,1,798.2170255,Phone,A,Condo,14,high,red,31,2016,50022,0,6685
6,0,1,0,F,1,903.2883811,Broker,B,Tenant,15,high,blue,28,2016,50009,0,6686
4,0,1,2,F,1,926.2737419,Broker,B,House,14,high,white,36,2016,98022,0,6687
13,0,1,1,F,1,860.9709599,Phone,A,Condo,14,high,blue,40,2016,20138,1,6688
16,0,4,1,M,1,695.8652664,Broker,C,House,13,high,white,63,2016,85054,1,6689
7,0,2,0,F,1,865.7321696,Phone,C,House,17,high,blue,42,2016,50001,0,6690
4,0,1,0,F,0,950.4052767,Broker,C,Condo,14,high,white,33,2016,50008,0,6691
11,0,2,0,F,0,830.5226337,Phone,C,Condo,14,high,white,38,2016,98009,0,6692
13,0,1,0,F,0,895.3002871,Phone,C,Tenant,14,high,red,39,2016,15022,0,6693
12,0,1,1,F,1,1063.686295,Online,C,House,8,high,yellow,49,2016,15012,0,6694
13,0,5,11,M,1,862.3143358,Broker,A,House,11,high,white,58,2016,85042,0,6695
13,1,1,2,M,0,994.7958723,Phone,C,House,26,high,white,56,2016,50047,0,6696
10,0,3,2,F,1,891.7427695,Broker,A,Tenant,16,medium,white,43,2016,85039,0,6697
9,0,3,8,M,1,801.5851079,Broker,C,House,19,low,blue,39,2016,80110,0,6698
3,0,1,0,F,0,913.643867,Phone,C,House,12,medium,white,31,2016,85011,1,6699
7,0,2,0,M,1,1029.564737,Broker,C,House,16,high,white,34,2016,80014,0,6700
4,0,2,1,M,1,862.9363461,Broker,C,Condo,13,low,blue,29,2016,85027,1,6701
20,0,2,0,M,0,975.6719483,Phone,C,House,13,high,blue,47,2016,80028,0,6702
6,0,4,0,M,1,966.7823459,Online,A,Condo,15,high,red,30,2016,85076,0,6703
11,0,2,8,M,1,829.9607101,Broker,A,House,12,medium,white,62,2016,15044,0,6704
15,0,4,2,M,1,886.7527795,Phone,A,Condo,21,high,red,40,2016,15009,0,6705
8,0,5,0,F,1,937.0528297,Broker,A,House,14,high,blue,48,2016,85082,0,6706
11,0,4,2,M,1,1039.170719,Online,C,House,21,low,blue,54,2016,50008,1,6707
10,0,3,0,M,1,986.5672992,Broker,B,House,12,high,blue,53,2016,98001,0,6708
17,0,2,1,M,1,790.2924954,Broker,C,House,13,high,yellow,51,2016,50001,0,6709
16,1,1,2,F,1,954.8018591,Broker,A,House,12,low,blue,60,2016,85077,0,6710
17,1,1,0,F,0,892.058318,Online,A,House,21,high,white,49,2016,85065,0,6711
14,0,3,0,M,1,870.8009148,Phone,C,Tenant,12,high,white,46,2016,98034,0,6712
18,0,2,1,F,1,975.7992019,Phone,C,House,16,high,white,46,2016,85028,0,6713
5,1,2,5,F,1,1040.867151,Broker,C,House,12,high,red,32,2016,15025,0,6714
16,0,2,2,M,1,932.6414968,Broker,A,Condo,12,high,red,41,2016,85042,0,6715
21,0,1,2,M,1,881.1916673,Phone,C,House,22,medium,blue,44,2016,50041,0,6716
14,0,1,0,F,1,959.5079958,Broker,A,House,18,high,white,42,2016,85078,0,6717
16,0,1,4,M,1,891.2587407,Broker,B,House,21,high,white,59,2016,80106,1,6718
2,0,3,2,F,1,945.2195943,Broker,A,Tenant,19,medium,white,26,2016,85027,1,6719
17,0,1,1,M,0,962.5050279,Phone,C,Condo,6,medium,blue,64,2016,15012,0,6720
21,0,3,4,M,1,945.693709,Phone,A,Condo,15,high,white,66,2016,85021,0,6721
16,0,5,0,F,1,1001.55793,Phone,B,House,11,high,blue,38,2016,50054,1,6722
7,0,1,0,F,0,811.8373881,Phone,A,Condo,20,high,white,34,2016,50052,1,6723
6,0,2,0,F,1,851.5741599,Online,C,House,20,medium,yellow,36,2016,80002,0,6724
17,0,1,3,M,1,913.6559751,Broker,C,House,15,high,red,46,2016,80025,0,6725
15,0,2,1,F,1,827.1294583,Broker,B,House,20,high,white,41,2016,98021,0,6726
16,1,1,0,F,0,865.6574243,Broker,C,House,15,high,white,75,2016,80045,0,6727
6,1,1,1,M,1,770.5779379,Broker,A,Condo,14,low,red,29,2016,80022,1,6728
15,0,3,4,M,1,779.5663121,Broker,C,House,18,high,red,52,2016,85080,0,6729
11,0,2,0,F,0,928.4870529,Broker,C,Condo,20,medium,blue,50,2016,50005,1,6730
15,0,2,4,M,1,827.1636234,Broker,B,House,15,medium,blue,47,2016,98004,0,6731
10,0,2,0,F,1,816.6611316,Phone,B,House,18,high,white,58,2016,50009,0,6732
13,0,2,0,F,1,923.5051541,Phone,B,House,19,NA,blue,54,2016,50025,0,6733
2,0,2,0,F,1,818.4886274,Broker,B,House,7.181031309,low,blue,32,2016,80017,0,6734
6,0,1,1,F,1,996.2459764,Broker,C,Tenant,16,high,white,27,2016,20148,0,6735
7,0,3,4,M,1,854.8600862,Phone,C,House,19,medium,yellow,28,2016,80026,1,6736
4,0,2,0,F,0,947.3314798,Broker,B,Tenant,17,medium,white,25,2016,85042,0,6737
11,1,2,0,F,0,825.572001,Broker,A,House,18,high,yellow,42,2016,85063,1,6738
18,0,1,2,F,1,962.0160539,Broker,B,House,14,high,white,46,2016,50059,0,6739
9,1,2,3,F,1,906.3634129,Broker,C,Condo,19,medium,white,45,2016,50012,0,6740
4,0,6,0,M,0,919.0153062,Phone,B,Condo,17,high,white,30,2016,50008,0,6741
2,1,3,0,F,0,826.4412015,Phone,A,Tenant,17,low,white,33,2016,80014,1,6742
16,0,2,1,F,1,936.1938412,Phone,B,House,14,high,white,48,2016,98031,0,6743
8,0,2,4,F,1,944.9377786,Broker,C,House,16,low,blue,56,2016,85017,0,6744
17,0,2,1,M,0,975.5390704,Online,C,Tenant,14,high,red,43,2016,85070,0,6745
13,0,1,4,F,1,921.8124892,Broker,C,House,13,high,white,37,2016,50025,0,6746
15,0,1,0,M,0,966.6702523,Broker,C,Tenant,15,high,blue,56,2016,85065,0,6747
19,0,5,1,M,1,798.8624568,Online,A,House,14,high,yellow,47,2016,50013,0,6748
14,0,3,0,F,0,826.9460196,Broker,A,House,14,medium,blue,51,2016,15046,0,6749
10,0,3,0,M,0,842.4065839,Broker,C,House,23,high,white,29,2016,85048,1,6750
12,0,2,4,M,1,768.0501266,Phone,C,House,21,high,blue,58,2016,20120,1,6751
17,1,3,0,F,0,1054.04516,Broker,B,House,15,high,red,45,2016,98019,0,6752
15,1,3,2,M,1,837.1559752,Broker,B,House,20,high,red,48,2016,85055,1,6753
19,0,2,3,F,1,948.3997948,Broker,C,House,22,medium,blue,42,2016,98032,1,6754
18,0,2,4,F,1,954.2735068,Broker,B,House,12,low,white,64,2016,50054,0,6755
13,0,2,1,M,1,932.5773637,Broker,B,Condo,16,high,red,47,2016,98034,0,6756
8,1,1,1,F,1,962.1887893,Broker,C,Condo,19,high,yellow,31,2016,50047,0,6757
4,0,2,4,M,1,872.3235805,Broker,C,House,11,low,white,36,2016,15006,0,6758
11,0,2,1,F,1,924.6482185,Broker,B,House,14,high,blue,79,2016,80014,0,6759
20,0,3,2,M,1,1010.351169,Broker,A,Tenant,10,high,red,45,2016,15012,0,6760
19,0,2,0,M,0,868.78815,Broker,B,Tenant,19,low,blue,39,2016,98020,0,6761
17,0,1,1,M,1,804.3630262,Online,B,Tenant,11,medium,white,42,2016,50047,0,6762
16,0,1,4,F,1,820.733076,Broker,A,Condo,14,high,red,49,2016,80045,0,6763
12,0,4,10,F,1,868.1711461,Broker,C,House,15,high,yellow,43,2016,50022,1,6764
17,0,1,2,M,0,866.4779833,Broker,A,Tenant,14,high,white,50,2016,85082,0,6765
18,0,1,0,M,0,849.8252352,Phone,A,House,11,high,white,53,2016,15022,0,6766
10,0,1,8,F,1,892.6082751,Phone,C,Tenant,11,high,white,48,2016,80020,0,6767
3,0,1,0,M,1,925.3435321,Phone,B,Condo,17,high,white,35,2016,NA,0,6768
22,0,3,3,M,1,946.404194,Phone,B,Condo,16,high,red,41,2016,15034,0,6769
15,0,1,0,F,1,1029.783401,Broker,B,House,11,low,white,56,2016,98001,0,6770
13,0,1,1,F,1,1001.198271,Phone,C,House,16,high,red,41,2016,80017,0,6771
14,1,1,4,M,1,878.0749598,Phone,A,Tenant,17,high,white,41,2016,98011,1,6772
22,0,2,2,M,1,1015.36283,Broker,B,Condo,17,high,white,41,2016,80041,0,6773
19,1,1,1,F,1,842.4143991,Online,B,House,16,medium,white,54,2016,85027,0,6774
0,1,1,3,F,1,809.3452846,Broker,A,House,10,medium,white,37,2016,50011,0,6775
9,1,2,2,F,1,960.3943704,Online,B,Tenant,12,low,blue,27,2016,50047,1,6776
11,0,3,3,F,1,970.1579937,Phone,C,House,19,high,white,60,2016,98033,0,6777
4,0,3,4,M,1,764.2667266,Online,A,House,14,low,red,27,2016,15012,1,6778
14,0,2,0,M,1,943.8683785,Broker,C,House,12,high,white,54,2016,98004,0,6779
5,0,3,6,F,1,863.0426322,Phone,A,House,15,low,blue,35,2016,50052,0,6780
15,1,2,0,M,1,897.0246767,Broker,B,House,7,high,white,75,2016,98022,0,6781
19,0,3,4,M,1,964.4554063,Phone,B,Tenant,17,medium,white,39,2016,15037,1,6782
10,0,1,1,F,1,973.3833276,Online,A,Condo,12,low,blue,58,2016,80021,0,6783
18,0,2,0,F,1,839.0983675,Broker,C,House,18,high,white,54,2016,80012,0,6784
3,0,2,0,M,0,857.0588418,Phone,C,Tenant,19,medium,red,36,2016,80031,0,6785
2,0,1,1,F,1,988.4947069,Broker,B,Condo,11,medium,blue,36,2016,15046,0,6786
7,0,1,2,F,1,907.0614445,Broker,C,House,11,low,yellow,34,2016,15001,0,6787
7,1,2,0,M,1,917.0731782,Online,C,Condo,18,low,blue,26,2016,50014,1,6788
19,0,2,0,M,0,902.7097191,Phone,C,House,21,high,white,64,2016,98004,1,6789
8,1,3,3,F,1,818.8294567,Phone,A,House,14,high,white,52,2016,98006,1,6790
2,0,1,9,M,1,869.4648728,Online,B,Condo,17,medium,red,24,2016,15022,0,6791
5,0,1,0,M,0,866.3333076,Broker,A,Tenant,15,high,blue,35,2016,15001,1,6792
2,0,5,0,F,0,856.5242356,Broker,C,Tenant,14,high,white,24,2016,98022,0,6793
19,0,4,5,M,1,992.8686913,Broker,C,House,16,low,white,42,2016,98004,1,6794
7,0,1,2,M,1,765.6719943,Phone,B,Tenant,14,medium,red,25,2016,50058,0,6795
4,0,1,3,M,1,883.3994409,Broker,A,Condo,17,low,white,31,2016,85062,0,6796
13,0,2,1,M,0,811.5127965,Broker,A,House,24,high,blue,53,2016,98014,0,6797
10,0,3,0,M,0,808.7898687,Online,B,Tenant,14,high,blue,47,2016,80035,0,6798
17,0,1,0,M,0,942.1504527,Broker,B,House,16,high,white,47,2016,80041,0,6799
11,0,3,0,M,0,982.0774483,Phone,B,House,16,low,blue,43,2016,15046,1,6800
20,0,1,3,F,1,1039.684526,Broker,C,House,16,high,red,61,2016,50001,0,6801
8,1,1,0,M,0,772.4485225,Phone,A,House,20,high,blue,42,2016,15012,0,6802
19,0,1,1,F,1,969.4370513,Phone,C,House,20,high,blue,50,2016,85037,0,6803
10,0,6,3,F,1,809.3516832,Broker,A,House,13,low,red,48,2016,15001,0,6804
15,0,1,0,M,1,993.6546682,Broker,A,Condo,14,high,white,51,2016,80017,1,6805
21,0,1,0,F,1,1064.519375,Broker,B,House,11,medium,red,40,2016,15022,0,6806
15,0,2,1,F,1,1055.045946,Phone,C,House,15,low,blue,56,2016,85073,0,6807
4,0,4,1,M,0,1032.255819,Broker,B,House,15,medium,blue,32,2016,50059,0,6808
21,0,1,10,M,1,861.4537203,Broker,A,Tenant,14,high,white,44,2016,50013,0,6809
16,0,3,2,M,1,745.7847084,Broker,C,House,22,low,blue,53,2016,85076,0,6810
17,1,1,7,F,1,830.3107645,Broker,A,House,15,high,red,44,2016,85011,0,6811
3,0,2,0,M,0,1029.091625,Phone,A,Condo,20,high,white,28,2016,15001,0,6812
22,1,2,0,F,1,1041.980219,Broker,C,House,13,high,blue,55,2016,98022,1,6813
10,1,1,0,F,0,998.8563918,Broker,C,Condo,14,medium,white,48,2016,15056,1,6814
6,0,3,8,F,1,1078.44682,Phone,B,Tenant,18,medium,red,26,2016,80024,1,6815
20,0,3,1,F,1,778.4898631,Broker,C,House,17,high,blue,73,2016,80017,0,6816
7,0,4,4,F,1,746.3461149,Broker,C,House,24,low,red,58,2016,50052,0,6817
3,1,3,0,M,1,907.1189851,Online,C,House,20,high,blue,33,2016,80041,0,6818
9,0,3,3,M,1,1060.617989,Broker,C,House,7,low,red,49,2016,50001,0,6819
16,0,1,4,M,1,908.2202562,Broker,C,Condo,12,high,white,50,2016,15010,0,6820
5,1,2,0,M,0,883.8489537,Broker,A,Tenant,15,high,blue,28,2016,85055,0,6821
3,1,2,2,M,1,939.8821666,Broker,A,Condo,6,high,white,25,2016,85017,0,6822
15,0,2,0,F,0,848.4012338,Broker,C,House,11,high,blue,56,2016,80103,0,6823
12,0,2,2,M,1,802.5464874,Broker,C,Condo,19,high,blue,58,2016,98006,0,6824
17,0,2,3,F,1,886.5155579,Phone,B,House,21,high,white,46,2016,50054,0,6825
15,0,3,2,M,1,870.6963821,Phone,C,House,16,medium,yellow,43,2016,85078,0,6826
15,1,3,0,F,1,817.5548538,Broker,A,Tenant,16,medium,blue,44,2016,50032,0,6827
21,0,1,0,F,1,950.6980785,Broker,C,House,12,medium,blue,63,2016,50034,0,6828
4,0,2,0,M,1,801.7758586,Online,C,House,17,medium,white,29,2016,80105,0,6829
14,0,4,1,M,0,944.7823604,Broker,B,House,18,low,red,38,2016,50013,0,6830
12,0,5,1,F,1,853.4876579,Broker,C,House,10,high,white,52,2016,50052,0,6831
16,0,4,2,M,1,838.7064697,Broker,C,House,16,low,white,49,2016,50051,1,6832
11,0,1,4,M,1,979.6262863,Phone,A,Condo,14,high,white,63,2016,50047,0,6833
19,0,4,1,M,1,1062.336419,Broker,B,House,15,high,yellow,56,2016,85026,0,6834
15,1,5,0,M,0,1027.368137,Broker,C,Tenant,11,high,red,41,2016,80034,0,6835
15,0,5,2,F,1,836.3725776,Broker,C,House,14,high,red,63,2016,80026,0,6836
4,0,2,0,M,1,869.5573525,Phone,C,Condo,15,high,white,32,2016,15022,0,6837
4,0,2,0,M,1,921.4416745,Broker,C,Condo,10,low,red,36,2016,85065,1,6838
7,0,3,7,M,1,853.1697509,Broker,A,Tenant,11,medium,red,34,2016,98001,1,6839
25,0,2,0,M,0,823.9901573,Broker,C,House,23,low,white,49,2016,15046,0,6840
4,0,1,1,M,1,792.7544235,Phone,C,Tenant,10,high,white,34,2016,15010,0,6841
16,0,3,3,F,1,1000.76329,Broker,A,Condo,15,low,blue,50,2016,50037,0,6842
0,0,4,6,F,1,914.778143,Broker,C,Tenant,19,high,white,38,2016,50054,0,6843
2,1,3,6,M,1,884.0293069,Phone,A,Tenant,19,medium,white,27,2016,85039,0,6844
15,0,2,1,F,0,880.051961,Broker,B,Tenant,18,high,red,46,2016,85005,0,6845
15,0,3,5,F,1,1001.503369,Broker,A,Tenant,11,low,blue,44,2016,85073,0,6846
17,0,1,2,F,1,1123.16942,Broker,B,Condo,20,high,red,37,2016,80045,0,6847
12,0,2,10,M,1,879.8182657,Broker,B,House,20,high,blue,71,2016,85077,0,6848
17,0,1,0,M,0,891.6612994,Online,A,House,10,high,blue,41,2016,85045,0,6849
12,0,2,0,M,1,845.4339056,Broker,B,Condo,16,high,red,47,2016,15009,0,6850
17,0,3,0,M,0,967.6420459,Broker,B,House,13,high,blue,74,2016,80045,0,6851
3,0,1,2,M,1,923.4950616,Phone,A,House,11,medium,blue,32,2016,50022,1,6852
10,0,6,0,M,0,827.1902884,Phone,A,Tenant,13,high,red,66,2016,15001,0,6853
19,0,1,2,M,1,805.2941034,Broker,C,House,13,high,blue,56,2016,15009,0,6854
14,1,1,0,F,0,846.5514326,Phone,C,Condo,8,medium,white,38,2016,98003,1,6855
18,0,1,0,M,0,900.3558048,Broker,B,House,22,high,blue,54,2016,50013,0,6856
2,0,3,0,M,0,750.2437591,Phone,C,House,16,high,white,32,2016,15001,0,6857
2,0,3,0,F,0,954.2516599,Online,B,Tenant,13.02196499,high,red,35,2016,15052,0,6858
6,0,1,0,F,0,839.5158922,Broker,B,House,9,low,white,34,2016,98033,1,6859
11,1,1,0,F,1,1009.209925,Phone,A,Tenant,17,high,red,40,2016,80025,0,6860
15,0,2,0,F,0,922.883533,Phone,C,House,7,high,red,52,2016,50008,1,6861
17,0,2,2,M,1,883.3912326,Broker,C,Tenant,12,high,blue,50,2016,50041,0,6862
12,1,3,1,M,1,945.8178095,Broker,C,Tenant,20,high,blue,49,2016,15057,0,6863
6,0,4,1,F,1,937.7910935,Phone,A,House,15,high,red,32,2016,85027,0,6864
18,0,3,0,M,0,974.6846334,Broker,A,House,17,low,red,61,2016,80022,0,6865
17,0,4,0,M,0,934.4941519,Phone,C,Tenant,17,high,blue,49,2016,85076,1,6866
26,0,1,1,M,1,1018.374185,Broker,A,House,12,high,red,48,2016,80001,0,6867
13,0,3,7,M,1,750.4118541,Broker,C,House,20,high,red,52,2016,98004,0,6868
3,0,3,0,F,0,926.3142588,Phone,C,House,14,high,red,35,2016,80015,0,6869
11,0,2,0,M,1,990.0132315,Phone,A,Tenant,14,high,red,53,2016,50006,0,6870
24,0,1,7,M,1,923.6086072,Broker,C,Condo,17,medium,red,44,2016,98004,1,6871
NA,0,7,1,M,0,802.8399926,Broker,B,Tenant,19,medium,red,42,2016,98038,0,6872
7,0,1,6,F,1,858.8917326,Phone,A,Condo,21,high,red,42,2016,98010,1,6873
12,0,2,0,F,1,918.0023439,Broker,A,House,14,high,blue,40,2016,85033,0,6874
16,1,4,0,M,0,932.7926944,Broker,B,House,17,medium,white,50,2016,80015,0,6875
21,0,3,12,F,1,887.689074,Phone,B,Tenant,9,medium,white,45,2016,50009,0,6876
15,1,8,0,F,1,873.6740955,Broker,A,House,11,high,blue,65,2016,15055,0,6877
20,0,1,2,M,1,996.8885679,Broker,C,House,16,high,white,43,2016,15017,1,6878
11,0,1,0,F,0,940.4769255,Online,A,House,15,medium,red,53,2016,85014,1,6879
16,0,1,0,F,0,899.9114085,Broker,B,Condo,16,medium,red,39,2016,80028,0,6880
18,0,3,0,F,1,920.3921502,Broker,A,Condo,18,high,white,42,2016,20153,0,6881
14,0,1,6,F,1,828.7077891,Broker,C,House,19,high,white,58,2016,85036,1,6882
12,0,2,4,M,1,1029.096304,Online,C,House,14,low,white,44,2016,15001,0,6883
4,0,2,7,M,1,916.4530316,Broker,A,House,23,high,white,33,2016,85068,0,6884
14,0,2,4,F,1,997.6373871,Broker,A,House,20,medium,red,84,2016,85065,0,6885
7,0,1,2,F,1,905.3223672,Broker,B,House,11,medium,red,31,2016,15012,0,6886
15,1,1,0,M,1,991.4617327,Broker,B,House,23,high,blue,75,2016,50001,0,6887
14,0,3,0,F,1,903.8342415,Broker,B,House,13,high,red,41,2016,80003,0,6888
16,0,2,10,F,1,803.5794008,Broker,C,Tenant,19,high,white,39,2016,80028,0,6889
13,0,1,0,M,0,1018.870612,Broker,C,Condo,14,high,red,47,2016,50013,0,6890
4,0,2,0,M,0,1058.755596,Phone,C,House,13,high,white,46,2016,80014,1,6891
16,1,2,4,F,1,1064.238688,Phone,C,Condo,8,high,red,53,2016,80028,0,6892
13,0,1,2,M,1,976.4962313,Phone,C,House,15,high,red,74,2016,50054,0,6893
2,0,1,7,F,1,964.8499245,Phone,C,Tenant,13,high,red,31,2016,85063,0,6894
14,1,4,0,F,0,960.6455305,Broker,B,Condo,14,high,blue,47,2016,15017,0,6895
15,0,1,0,M,0,750.3171207,Phone,A,Condo,10,high,white,43,2016,85021,1,6896
17,0,2,2,F,0,776.0503401,Phone,A,House,11,high,blue,44,2016,20105,0,6897
8,0,1,1,F,1,951.5488256,Phone,C,Condo,17,high,red,31,2016,80007,0,6898
0,0,1,2,M,1,809.7551848,Broker,C,House,15,medium,yellow,38,2016,98031,0,6899
6,0,3,0,M,0,863.5857569,Phone,B,House,7,high,white,35,2016,85033,0,6900
16,0,4,0,M,0,754.1611433,Broker,A,Tenant,22,low,red,38,2016,20144,0,6901
16,0,1,0,M,1,955.4319565,Phone,A,Tenant,15,medium,red,50,2016,50028,0,6902
18,0,1,0,M,0,894.1065173,Broker,B,House,16,low,blue,55,2016,80012,1,6903
17,0,1,2,F,1,1040.371622,Broker,C,Tenant,23,medium,red,37,2016,50011,0,6904
15,0,1,0,F,1,818.0482211,Broker,B,House,15,medium,blue,55,2016,50008,0,6905
3,1,4,1,F,1,NA,Broker,A,House,18,high,white,31,2016,85037,0,6906
13,0,1,4,M,1,873.6327791,Phone,B,Condo,23,medium,white,49,2016,50054,0,6907
19,0,6,0,F,1,906.3210997,Broker,A,House,13,medium,yellow,88,2016,15015,0,6908
11,0,1,0,F,0,716.6747475,Broker,C,Tenant,18,medium,white,41,2016,80027,0,6909
18,0,4,0,F,0,822.0969069,Phone,C,Tenant,10,medium,white,40,2016,98014,0,6910
14,1,3,9,M,1,848.9351511,Broker,C,Condo,11,high,red,49,2016,15047,0,6911
13,0,3,0,F,0,927.5483858,Phone,A,House,15,medium,white,56,2016,50040,1,6912
6,1,4,2,F,1,993.4708734,Broker,C,House,23,high,white,31,2016,98014,0,6913
15,0,2,0,F,0,827.1884807,Broker,C,Tenant,13,low,white,48,2016,98012,1,6914
2,1,1,2,F,1,1024.048463,Broker,C,Tenant,7,high,white,30,2016,98022,0,6915
7,0,5,0,F,0,918.884992,Broker,A,House,14,low,red,51,2016,50022,0,6916
17,0,5,0,F,1,775.3957137,Phone,A,Tenant,13,low,red,114,2016,85066,0,6917
22,0,1,0,M,0,760.2350051,Broker,A,House,20,high,white,46,2016,80024,0,6918
17,0,2,6,M,1,1007.432289,Phone,A,Condo,7,high,red,42,2016,20101,0,6919
5,1,2,0,M,0,809.850781,Phone,C,Tenant,6,low,yellow,25,2016,85054,0,6920
19,1,1,7,M,1,768.4630839,Broker,B,House,20,high,yellow,64,2016,85051,0,6921
17,0,4,9,F,1,815.3078481,Broker,C,House,14,low,blue,38,2016,85048,1,6922
4,0,4,1,M,1,973.6444674,Broker,A,House,22,high,red,34,2016,15053,0,6923
4,0,1,2,M,1,903.0551977,Broker,A,House,15,low,red,33,2016,50037,1,6924
13,0,5,2,F,1,828.6537718,Broker,A,House,13,high,red,44,2016,85017,1,6925
10,0,1,7,F,1,801.0867933,Broker,C,House,18,high,blue,74,2016,15001,0,6926
4,0,2,0,F,0,887.0365015,Online,A,House,12,high,blue,31,2016,80110,1,6927
5,0,3,0,F,0,851.9036494,Broker,A,House,11,high,red,31,2016,85011,1,6928
10,0,2,4,F,1,926.5856618,Broker,B,Tenant,13,medium,white,45,2016,15009,0,6929
15,0,1,1,F,0,1037.96761,Broker,A,Condo,12,medium,white,56,2016,15012,0,6930
15,0,2,0,F,0,752.4640985,Broker,C,Tenant,11,high,white,44,2016,85033,0,6931
16,0,1,0,M,1,785.1070058,Broker,B,Condo,19,medium,white,40,2016,80002,0,6932
13,0,2,2,F,1,996.1795119,Broker,C,Condo,14,low,blue,39,2016,80106,0,6933
16,0,1,4,F,1,814.5695265,Broker,C,Tenant,12,low,white,42,2016,50027,0,6934
22,0,2,5,M,1,845.8589754,Phone,A,Condo,12,high,blue,47,2016,50031,0,6935
17,0,5,1,M,0,848.5952157,Phone,A,House,12,high,blue,62,2016,85048,0,6936
17,0,2,0,F,1,760.6835925,Broker,A,House,14,high,white,53,2016,15025,0,6937
3,1,1,2,F,1,826.3076744,Broker,A,Tenant,20,high,red,35,2016,15001,0,6938
4,0,1,1,F,1,945.395266,Phone,C,House,16,high,blue,32,2016,85042,0,6939
7,0,1,1,M,1,878.859179,Phone,A,Condo,17,low,white,34,2016,20158,1,6940
16,0,1,2,M,1,815.8998287,Broker,B,Tenant,27,high,white,38,2016,85011,0,6941
8,1,2,1,M,1,954.9388748,Broker,C,House,9,high,red,58,2016,15009,0,6942
11,0,4,1,M,1,872.0262863,Broker,C,House,18,high,white,66,2016,98004,0,6943
12,0,2,8,M,1,936.9370898,Phone,C,House,22,medium,red,60,2016,98012,0,6944
10,0,1,8,F,1,986.4590256,Broker,C,House,8,high,white,66,2016,85076,0,6945
4,0,3,1,F,1,1032.135819,Broker,A,Tenant,15,low,yellow,35,2016,50054,0,6946
10,0,1,0,F,0,879.505675,Broker,C,Condo,17,high,blue,33,2016,80001,0,6947
3,0,4,0,M,1,891.3361693,Broker,C,Condo,13,high,white,34,2016,50025,0,6948
6,0,5,2,M,1,825.5699534,Broker,B,House,22,high,white,38,2016,98027,0,6949
10,0,1,1,M,1,921.7205743,Broker,A,Tenant,13,high,red,44,2016,20146,1,6950
11,0,3,5,M,1,919.9032337,Phone,C,Condo,16,high,yellow,43,2016,85042,0,6951
11,1,1,5,F,1,873.2567874,Phone,C,House,16,medium,red,52,2016,15052,1,6952
5,0,2,4,M,1,933.3636243,Phone,B,Condo,14,high,yellow,29,2016,15012,0,6953
8,0,2,2,M,1,836.7064636,Phone,C,House,17,low,red,55,2016,85033,0,6954
17,1,5,2,F,0,878.5549224,Broker,A,Condo,22,low,yellow,37,2016,50002,1,6955
3,1,1,5,M,1,712.5422971,Online,C,House,7,medium,white,26,2016,98020,0,6956
15,1,1,9,M,1,973.0445044,Broker,C,House,17,high,white,45,2016,15001,0,6957
4,0,1,0,F,0,844.4533531,Broker,C,Tenant,18,high,blue,35,2016,20152,0,6958
11,0,1,1,F,1,891.0521256,Broker,C,Condo,20,high,blue,37,2016,15003,0,6959
15,1,2,2,M,1,957.7682605,Broker,A,House,45.73928348,high,red,38,2016,80022,0,6960
3,1,1,0,M,0,977.9220591,Online,A,House,17,high,blue,23,2016,50022,1,6961
15,0,2,0,F,1,994.5525705,Broker,C,Tenant,10,high,white,46,2016,50014,0,6962
14,0,3,0,M,1,1030.015088,Online,B,House,9,high,white,50,2016,85027,1,6963
6,0,2,3,M,1,908.5257644,Phone,C,Condo,10,low,white,33,2016,85048,0,6964
6,1,1,4,F,1,813.1507211,Broker,B,Tenant,9,low,white,28,2016,80015,1,6965
15,0,3,3,M,1,931.260303,Phone,A,House,13,high,yellow,87,2016,50052,0,6966
14,0,2,2,M,1,812.5585473,Broker,B,House,14,medium,blue,39,2016,80025,0,6967
16,0,1,0,M,1,898.870281,Broker,C,House,20,high,red,47,2016,50032,0,6968
